date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:08:50%20GMT	http://honeysticks.co.uk/cdn/shop/files/homepage-banner-06.jpg?v=1761622960&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/homepage-banner-06a310.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:52	153153/153153	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:08:50%20GMT	https://honeysticks.co.uk/cdn/shop/files/A_World_Of_Pure_Creation.png?v=1761623033&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/A_World_Of_Pure_Creation3ed8.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:08:51%20GMT	http://honeysticks.co.uk/cdn/shop/files/homepage-break-image.gif?v=1761623226&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/homepage-break-image4dd3.gif	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:53	123329/123329	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:08:51%20GMT	https://honeysticks.co.uk/cdn/shop/files/homepage-banner-06.jpg?v=1761622960&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/homepage-banner-06a310.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:08:53%20GMT	http://honeysticks.co.uk/cdn/shop/files/Safer-for-Little-Creators.png?v=1761623151&width=450	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Safer-for-Little-Creators4639.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:55	24827/24827	---M--	200	added ('OK')	image/gif	date:Thu,%2018%20Jun%202026%2009:08:53%20GMT	https://honeysticks.co.uk/cdn/shop/files/homepage-break-image.gif?v=1761623226&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/homepage-break-image4dd3.gif	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:56	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:08:55%20GMT	http://honeysticks.co.uk/cdn/shop/files/bee-icon.gif?v=1761625420&width=1024	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/bee-icon1883.gif	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:56	22459/22459	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:08:55%20GMT	https://honeysticks.co.uk/cdn/shop/files/Safer-for-Little-Creators.png?v=1761623151&width=450	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Safer-for-Little-Creators4639.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:08:56%20GMT	http://honeysticks.co.uk/cdn/shop/files/rainbow-icon-v2.png?v=1761625435&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/rainbow-icon-v23ef3.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:57	43660/43660	---M--	200	added ('OK')	image/gif	date:Thu,%2018%20Jun%202026%2009:08:55%20GMT	https://honeysticks.co.uk/cdn/shop/files/bee-icon.gif?v=1761625420&width=1024	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/bee-icon1883.gif	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:08:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:08:56%20GMT	http://honeysticks.co.uk/cdn/shop/files/crayons-icon-v2.png?v=1761625444&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/crayons-icon-v2a2b4.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:08:59%20GMT	http://honeysticks.co.uk/cdn/shop/files/earth-icon-v2.png?v=1761625464&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/earth-icon-v2cb2a.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:01	1159704/1159704	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:08:56%20GMT	https://honeysticks.co.uk/cdn/shop/files/rainbow-icon-v2.png?v=1761625435&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/rainbow-icon-v23ef3.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:01	339333/339333	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:08:59%20GMT	https://honeysticks.co.uk/cdn/shop/files/crayons-icon-v2.png?v=1761625444&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/crayons-icon-v2a2b4.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:03	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:01%20GMT	http://honeysticks.co.uk/cdn/shop/files/background-divider-shallow.png?v=1761625606&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/background-divider-shallow3453.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:03	400397/400397	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:01%20GMT	https://honeysticks.co.uk/cdn/shop/files/earth-icon-v2.png?v=1761625464&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/earth-icon-v2cb2a.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:05	32314/32314	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:03%20GMT	https://honeysticks.co.uk/cdn/shop/files/background-divider-shallow.png?v=1761625606&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/background-divider-shallow3453.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:03%20GMT	http://honeysticks.co.uk/cdn/shop/files/Featured-collections.png?v=1761626134&width=450	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Featured-collections97b2.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:06	24024/24024	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:05%20GMT	https://honeysticks.co.uk/cdn/shop/files/Featured-collections.png?v=1761626134&width=450	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Featured-collections97b2.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:05%20GMT	http://honeysticks.co.uk/cdn/shop/files/Originals12pk.png?v=1765163773&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Originals12pkc9d4.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:07	191057/191057	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:09:05%20GMT	https://honeysticks.co.uk/products/honeysticks-originals-12pk	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-originals-12pk.html	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:06%20GMT	http://honeysticks.co.uk/cdn/shop/files/Originals12pk_6.webp?v=1765163773&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Originals12pk_648ed.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:09	545718/545718	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:06%20GMT	https://honeysticks.co.uk/cdn/shop/files/Originals12pk.png?v=1765163773&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Originals12pkc9d4.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:09%20GMT	http://honeysticks.co.uk/cdn/shop/files/preview_images/fa00ec0ab9f8409296abc94de22d8c9a.thumbnail.0000000000.jpg?v=1765163709&width=800	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/fa00ec0ab9f8409296abc94de22d8c9a.thumbnail.0000000000bcf6.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:11	132879/132879	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:08%20GMT	https://honeysticks.co.uk/cdn/shop/files/Originals12pk_6.webp?v=1765163773&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Originals12pk_648ed.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:12	54214/54214	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:11%20GMT	https://honeysticks.co.uk/cdn/shop/files/preview_images/fa00ec0ab9f8409296abc94de22d8c9a.thumbnail.0000000000.jpg?v=1765163709&width=800	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/fa00ec0ab9f8409296abc94de22d8c9a.thumbnail.0000000000bcf6.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:11%20GMT	http://honeysticks.co.uk/cdn/shop/files/CJ16.png?v=1765230533&width=800	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/CJ161491.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:14	196108/196108	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:09:11%20GMT	https://honeysticks.co.uk/products/honeysticks-beeswax-crayons-jumbos-16pk	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-beeswax-crayons-jumbos-16pk.html	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:14%20GMT	http://honeysticks.co.uk/cdn/shop/files/C.webp?v=1765230533&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/C382a.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:15	333319/333319	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:14%20GMT	https://honeysticks.co.uk/cdn/shop/files/CJ16.png?v=1765230533&width=800	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/CJ161491.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:15%20GMT	http://honeysticks.co.uk/cdn/shop/files/C_3.webp?v=1765230533&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/C_3382a.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:16	144840/144840	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:15%20GMT	https://honeysticks.co.uk/cdn/shop/files/C.webp?v=1765230533&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/C382a.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:17	170190/170190	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:16%20GMT	https://honeysticks.co.uk/cdn/shop/files/C_3.webp?v=1765230533&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/C_3382a.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:16%20GMT	http://honeysticks.co.uk/cdn/shop/files/FP60ml_1.png?v=1765229358&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FP60ml_17d5a.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:18	201915/201915	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:09:16%20GMT	https://honeysticks.co.uk/products/honeysticks-finger-paint-set	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-finger-paint-set.html	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:17%20GMT	http://honeysticks.co.uk/cdn/shop/files/FP60ml_1.webp?v=1765229356&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FP60ml_1af01.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:19	701023/701023	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:17%20GMT	https://honeysticks.co.uk/cdn/shop/files/FP60ml_1.png?v=1765229358&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FP60ml_17d5a.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:19%20GMT	http://honeysticks.co.uk/cdn/shop/files/FP60ml_2.webp?v=1765229357&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FP60ml_2d7f1.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:21	112858/112858	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:19%20GMT	https://honeysticks.co.uk/cdn/shop/files/FP60ml_1.webp?v=1765229356&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FP60ml_1af01.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:22	125624/125624	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:21%20GMT	https://honeysticks.co.uk/cdn/shop/files/FP60ml_2.webp?v=1765229357&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/FP60ml_2d7f1.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:21%20GMT	http://honeysticks.co.uk/cdn/shop/files/BathCrayonsSJs.webp?v=1765227859&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonsSJs405d.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:23	200342/200342	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:09:21%20GMT	https://honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-bath-crayon-super-jumbos.html	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:23%20GMT	http://honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_5.webp?v=1765227859&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_59b7f.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:25	785128/785128	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:23%20GMT	https://honeysticks.co.uk/cdn/shop/files/BathCrayonsSJs.webp?v=1765227859&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonsSJs405d.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:25%20GMT	http://honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000.jpg?v=1765227732&width=800	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.00000000002470.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:27	100350/100350	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:25%20GMT	https://honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_5.webp?v=1765227859&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BathCrayonSJs_59b7f.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:28	15436/15436	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:27%20GMT	https://honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.0000000000.jpg?v=1765227732&width=800	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/preview_images/f3014f00f5b54bd68598e10a16d2eb00.thumbnail.00000000002470.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:27%20GMT	http://honeysticks.co.uk/cdn/shop/files/BBD2C.png?v=1765229049&width=1500	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C84d8.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:30	204185/204185	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:09:27%20GMT	https://honeysticks.co.uk/products/honeysticks-bubble-bath	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-bubble-bath.html	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:30%20GMT	http://honeysticks.co.uk/cdn/shop/files/Bubble_2.webp?v=1765229049&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble_206f1.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:32	1023770/1023770	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:30%20GMT	https://honeysticks.co.uk/cdn/shop/files/BBD2C.png?v=1765229049&width=1500	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/BBD2C84d8.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:31%20GMT	http://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_2.webp?v=1765229049&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_22ab3.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:33	162561/162561	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:31%20GMT	https://honeysticks.co.uk/cdn/shop/files/Bubble_2.webp?v=1765229049&width=1920	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble_206f1.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:35	203693/203693	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jun%202026%2009:09:33%20GMT	https://honeysticks.co.uk/cdn/shop/files/Bubble-Bath_2.webp?v=1765229049&width=2000	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/Bubble-Bath_22ab3.jpg	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:34%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORIP_1.png?v=1765225318&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORIP_1d5e8.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:36	194893/194893	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20Jun%202026%2009:09:34%20GMT	https://honeysticks.co.uk/products/honeysticks-originals-pastel-12pk	D:/HoneyBee/HoneyBee/honeysticks.co.uk/products/honeysticks-originals-pastel-12pk.html	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2018%20Jun%202026%2009:09:36%20GMT	http://honeysticks.co.uk/cdn/shop/files/ORIP_1.webp?v=1765225318&width=1281	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORIP_18339.webp	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
16:09:37	348282/348282	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Jun%202026%2009:09:36%20GMT	https://honeysticks.co.uk/cdn/shop/files/ORIP_1.png?v=1765225318&width=1200	D:/HoneyBee/HoneyBee/honeysticks.co.uk/cdn/shop/files/ORIP_1d5e8.png	(from https://honeysticks.co.uk/?srsltid=AfmBOoofIlB2qKpj7U-kOZIpOCU5_RUCGgnDzO_T2PF73XTKPHDbLShE)
